Toil_free60; Alfa_free60; Toil_free50; Alfa_free50; Toil_free40; Alfa_free40; Toil_free30; Alfa_free30; Toil_free20; Alfa_free20
63.378; 4.14025; 66.0368; 4.70736; 69.4908; 5.56163; 73.3649; 6.70556; 78.5462; 8.61146
62.3797; 3.94544; 65.1669; 4.51375; 68.7782; 5.37354; 72.8202; 6.5315; 78.211; 8.47323
61.3987; 3.76291; 64.2993; 4.32858; 68.0491; 5.18766; 72.2409; 6.35135; 77.8296; 8.31863
60.4435; 3.59333; 63.4488; 4.15444; 67.3258; 5.00964; 71.6544; 6.17403; 77.4263; 8.1582
59.5147; 3.43574; 62.6177; 3.99104; 66.6141; 4.84042; 71.0708; 6.00249; 77.0136; 7.99726
58.6112; 3.28909; 61.8059; 3.83764; 65.9153; 4.67983; 70.4936; 5.83752; 76.5981; 7.83843
57.7322; 3.15244; 61.0128; 3.69347; 65.2294; 4.52739; 69.924; 5.67917; 76.1832; 7.68295
56.877; 3.02492; 60.2379; 3.55784; 64.5561; 4.38259; 69.3623; 5.52724; 75.7704; 7.53136
56.0446; 2.90576; 59.4807; 3.43011; 63.8953; 4.24496; 68.8086; 5.38143; 75.3607; 7.38385
55.2344; 2.79429; 58.7406; 3.3097; 63.2465; 4.11405; 68.2627; 5.24144; 74.9545; 7.24045
54.4455; 2.68986; 58.0171; 3.1961; 62.6095; 3.98945; 67.7245; 5.107; 74.552; 7.10109
53.6774; 2.59193; 57.3099; 3.0888; 61.9841; 3.87078; 67.1939; 4.97783; 74.1532; 6.96567
52.9292; 2.49997; 56.6183; 2.98737; 61.3699; 3.75769; 66.6707; 4.85366; 73.7581; 6.83406
52.2004; 2.41353; 55.9421; 2.89141; 60.7667; 3.64983; 66.1548; 4.73426; 73.3667; 6.70614
51.4903; 2.33219; 55.2807; 2.80054; 60.1743; 3.54692; 65.6461; 4.61939; 72.9791; 6.58179
50.7983; 2.25556; 54.6338; 2.71442; 59.5924; 3.44865; 65.1444; 4.50884; 72.595; 6.46088
50.1239; 2.1833; 54.0009; 2.63273; 59.0207; 3.35477; 64.6496; 4.4024; 72.2146; 6.34328
49.4665; 2.11509; 53.3817; 2.55519; 58.4591; 3.26504; 64.1615; 4.29988; 71.8377; 6.2289
48.8255; 2.05064; 52.7757; 2.48152; 57.9074; 3.1792; 63.6802; 4.2011; 71.4643; 6.11762
48.2005; 1.98968; 52.1828; 2.41148; 57.3652; 3.09707; 63.2054; 4.10589; 71.0944; 6.00933
47.5909; 1.93197; 51.6024; 2.34484; 56.8325; 3.01842; 62.737; 4.01409; 70.7279; 5.90394
46.9962; 1.87729; 51.0342; 2.2814; 56.3089; 2.94307; 62.275; 3.92553; 70.3648; 5.80133
46.416; 1.82543; 50.478; 2.22095; 55.7943; 2.87085; 61.8191; 3.84009; 70.0051; 5.70144
45.8499; 1.77621; 49.9334; 2.16331; 55.2885; 2.80159; 61.3694; 3.75761; 69.6486; 5.60416
45.2974; 1.72946; 49.4001; 2.10832; 54.7913; 2.73514; 60.9257; 3.67796; 69.2954; 5.5094
44.758; 1.685; 48.8778; 2.05582; 54.3025; 2.67134; 60.4879; 3.60103; 68.9454; 5.41709
44.2315; 1.64271; 48.3662; 2.00566; 53.8219; 2.61007; 60.0559; 3.5267; 68.5987; 5.32715
43.7174; 1.60243; 47.865; 1.95771; 53.3494; 2.5512; 59.6296; 3.45486; 68.255; 5.2395
43.2153; 1.56405; 47.374; 1.91185; 52.8847; 2.49461; 59.2089; 3.38539; 67.9145; 5.15407
42.7249; 1.52746; 46.8929; 1.86795; 52.4278; 2.44018; 58.7937; 3.3182; 67.5771; 5.07078
42.2458; 1.49253; 46.4214; 1.82591; 51.9784; 2.38781; 58.3839; 3.2532; 67.2427; 4.98957
41.7776; 1.45918; 45.9593; 1.78562; 51.5364; 2.33739; 57.9795; 3.19029; 66.9113; 4.91037
41.3202; 1.4273; 45.5064; 1.747; 51.1017; 2.28884; 57.5803; 3.12939; 66.5829; 4.83312
40.8731; 1.39682; 45.0624; 1.70995; 50.674; 2.24206; 57.1862; 3.07042; 66.2574; 4.75776
40.4361; 1.36766; 44.6271; 1.67438; 50.2533; 2.19698; 56.7972; 3.01329; 65.9348; 4.68423
40.0088; 1.33973; 44.2002; 1.64023; 49.8393; 2.1535; 56.4132; 2.95794; 65.6151; 4.61248
39.591; 1.31298; 43.7817; 1.60742; 49.432; 2.11157; 56.0341; 2.90429; 65.2982; 4.54245
39.1823; 1.28733; 43.3711; 1.57587; 49.0312; 2.0711; 55.6598; 2.85228; 64.9841; 4.47409
38.7827; 0.838176; 42.9685; 1.54553; 48.6368; 2.03203; 55.2903; 2.80184; 64.6728; 4.40734
38.3917; 0.834267; 42.5735; 1.51633; 48.2486; 1.9943; 54.9254; 2.75291; 64.3642; 4.34217
38.7351; 0.837701; 42.8526; 1.5369; 48.436; 2.01243; 54.9988; 2.76269; 64.2661; 4.32165
39.5847; 1.31258; 43.6463; 1.59694; 49.1495; 2.08296; 55.6122; 2.84572; 64.7279; 4.41907
40.4989; 1.37181; 44.5056; 1.66459; 49.9304; 2.16299; 56.2952; 2.94113; 65.2629; 4.53472
41.4072; 1.43331; 45.3599; 1.73469; 50.7074; 2.24568; 56.976; 3.03941; 65.7984; 4.65349
42.2989; 1.49636; 46.1983; 1.80634; 51.4697; 2.32987; 57.6436; 3.13898; 66.3236; 4.77299
43.1725; 1.56083; 47.0194; 1.87939; 52.2159; 2.41534; 58.2968; 3.23955; 66.837; 4.89278
44.0281; 1.62666; 47.8233; 1.95377; 52.946; 2.502; 58.9356; 3.34102; 67.3387; 5.01275
44.8662; 1.69383; 48.6103; 2.02944; 53.6605; 2.58982; 59.5603; 3.44332; 67.8289; 5.13282
45.687; 1.7623; 49.3809; 2.10636; 54.3596; 2.67873; 60.1712; 3.5464; 68.308; 5.25292
46.4909; 1.83205; 50.1353; 2.1845; 55.0438; 2.76869; 60.7687; 3.65019; 68.7762; 5.37301
47.2784; 1.90304; 50.8739; 2.2638; 55.7133; 2.85964; 61.353; 3.75463; 69.2337; 5.49302
48.0496; 1.97524; 51.597; 2.34424; 56.3684; 2.95155; 61.9245; 3.85968; 69.6809; 5.6129
48.8051; 2.04861; 52.3051; 2.42577; 57.0096; 3.04434; 62.4835; 3.96526; 70.1179; 5.7326
49.545; 2.12312; 52.9984; 2.50834; 57.6371; 3.13798; 63.0303; 4.07133; 70.5451; 5.85206
50.2698; 2.19874; 53.6773; 2.59192; 58.2512; 3.23242; 63.5651; 4.17784; 70.9627; 5.97125
50.9799; 2.27542; 54.342; 2.67645; 58.8523; 3.3276; 64.0883; 4.28471; 71.371; 6.09011
51.6754; 2.35313; 54.993; 2.76191; 59.4406; 3.42348; 64.6002; 4.39192; 71.77; 6.20859
52.3568; 2.43183; 55.6305; 2.84824; 60.0165; 3.52; 65.1009; 4.49939; 72.1602; 6.32666
53.0243; 2.51148; 56.2548; 2.9354; 60.5802; 3.61712; 65.5908; 4.60709; 72.5417; 6.44428
53.6783; 2.59204; 56.8662; 3.02334; 61.132; 3.71479; 66.0702; 4.71496; 72.9148; 6.5614
54.319; 2.67348; 57.4651; 3.11203; 61.6723; 3.81295; 66.5392; 4.82295; 73.2796; 6.67799
54.9468; 2.75576; 58.0516; 3.20142; 62.2012; 3.91158; 66.9982; 4.93102; 73.6364; 6.79402
55.562; 2.83883; 58.6261; 3.29147; 62.719; 4.01061; 67.4474; 5.03913; 73.9853; 6.90945
56.1647; 2.92266; 59.1889; 3.38213; 63.2261; 4.11; 67.887; 5.14723; 74.3266; 7.02425
56.7554; 3.00721; 59.7402; 3.47336; 63.7226; 4.20971; 68.3173; 5.25527; 74.6605; 7.1384
57.3342; 3.09243; 60.2803; 3.56512; 64.2088; 4.3097; 68.7384; 5.36322; 74.9871; 7.25185
57.9015; 3.1783; 60.8094; 3.65737; 64.6849; 4.40993; 69.1507; 5.47105; 75.3066; 7.3646
58.4575; 3.26477; 61.3279; 3.75008; 65.1513; 4.51034; 69.5543; 5.5787; 75.6193; 7.47661
59.0024; 3.35181; 61.8359; 3.84319; 65.608; 4.61091; 69.9494; 5.68614; 75.9252; 7.58787
59.5366; 3.43938; 62.3336; 3.93667; 66.0554; 4.71159; 70.3363; 5.79335; 76.2246; 7.69834
60.0602; 3.52744; 62.8214; 4.03048; 66.4936; 4.81234; 70.7151; 5.90028; 76.5176; 7.80802
60.5735; 3.61595; 63.2995; 4.12459; 66.923; 4.91314; 71.086; 6.0069; 76.8044; 7.91689
61.0767; 3.70488; 63.768; 4.21896; 67.3436; 5.01394; 71.4493; 6.11319; 77.0851; 8.02492
61.5701; 3.7942; 64.2273; 4.31355; 67.7557; 5.11471; 71.8051; 6.21911; 77.36; 8.13211
62.0539; 3.88386; 64.6774; 4.40833; 68.1596; 5.21541; 72.1536; 6.32464; 77.629; 8.23844
62.5283; 3.97384; 65.1187; 4.50326; 68.5553; 5.31602; 72.495; 6.42975; 77.8925; 8.3439
62.9935; 4.06411; 65.5514; 4.59832; 68.9432; 5.4165; 72.8294; 6.53441; 78.1504; 8.44848
63.4497; 4.15462; 65.9755; 4.69346; 69.3233; 5.51682; 73.1571; 6.63861; 78.4031; 8.55216
63.8972; 4.24536; 66.3914; 4.78866; 69.6959; 5.61696; 73.4781; 6.74231; 78.6505; 8.65494
64.3361; 4.33628; 66.7993; 4.88388; 70.0611; 5.71689; 73.7928; 6.84551; 78.8929; 8.75682
64.7667; 4.42736; 67.1992; 4.97911; 70.4192; 5.81658; 74.1011; 6.94817; 79.1303; 8.85778
64.3645; 4.34223; 66.894; 4.90626; 70.2106; 5.7583; 73.9712; 6.90473; 79.0697; 8.8319
63.4186; 4.14838; 66.1011; 4.72201; 69.597; 5.59023; 73.5339; 6.7605; 78.8264; 8.72873
62.4198; 3.95309; 65.2306; 4.52765; 68.8836; 5.40093; 72.9881; 6.58466; 78.49; 8.58812
61.4382; 3.77011; 64.3623; 4.34177; 68.1535; 5.21388; 72.4077; 6.4027; 78.1073; 8.43092
60.4827; 3.60012; 63.5112; 4.16697; 67.4294; 5.03474; 71.8201; 6.22362; 77.7028; 8.26784
59.5533; 3.44215; 62.6795; 4.00295; 66.7168; 4.86448; 71.2354; 6.05038; 77.2889; 8.10426
58.6494; 3.29516; 61.867; 3.84897; 66.0171; 4.7029; 70.6572; 5.8838; 76.8722; 7.94284
57.77; 3.15818; 61.0733; 3.70426; 65.3304; 4.54952; 70.0865; 5.72391; 76.456; 7.78483
56.9143; 3.03037; 60.2978; 3.56813; 64.6563; 4.40383; 69.5238; 5.5705; 76.0421; 7.63079
56.0815; 2.91094; 59.54; 3.43994; 63.9946; 4.26537; 68.9691; 5.42327; 75.6312; 7.48091
55.2708; 2.79921; 58.7993; 3.3191; 63.345; 4.13367; 68.4222; 5.28195; 75.2238; 7.33522
54.4816; 2.69455; 58.0752; 3.20508; 62.7073; 4.00833; 67.883; 5.14622; 74.8201; 7.19363
53.713; 2.59639; 57.3674; 3.09739; 62.081; 3.88895; 67.3514; 5.01581; 74.4202; 7.05605
52.9644; 2.50423; 56.6753; 2.9956; 61.4661; 3.77519; 66.8272; 4.89047; 74.024; 6.92235
52.2352; 2.4176; 55.9985; 2.8993; 60.8622; 3.6667; 66.3103; 4.76994; 73.6315; 6.79241
51.5248; 2.33607; 55.3366; 2.80811; 60.269; 3.56318; 65.8006; 4.65399; 73.2427; 6.6661
50.8324; 2.25928; 54.6891; 2.72169; 59.6864; 3.46434; 65.298; 4.5424; 72.8575; 6.54328
50.1576; 2.18686; 54.0557; 2.63971; 59.114; 3.36992; 64.8022; 4.43497; 72.476; 6.42385
49.4999; 2.1185; 53.436; 2.5619; 58.5517; 3.27966; 64.3133; 4.3315; 72.098; 6.30768
48.8585; 2.05391; 52.8296; 2.48798; 57.9993; 3.19334; 63.831; 4.23182; 71.7235; 6.19467
48.2331; 1.99282; 52.2362; 2.4177; 57.4564; 3.11073; 63.3553; 4.13573; 71.3526; 6.0847
47.6232; 1.93499; 51.6553; 2.35084; 56.923; 3.03163; 62.8861; 4.04308; 70.985; 5.97768
47.0282; 1.88019; 51.0867; 2.28718; 56.3987; 2.95586; 62.4232; 3.95372; 70.6209; 5.8735
46.4477; 1.82822; 50.53; 2.22653; 55.8834; 2.88324; 61.9665; 3.8675; 70.2601; 5.77207
45.8812; 1.7789; 49.9849; 2.1687; 55.377; 2.81359; 61.5159; 3.78427; 69.9026; 5.6733
45.3284; 1.73205; 49.4511; 2.11352; 54.8791; 2.74676; 61.0713; 3.70391; 69.5483; 5.5771
44.7887; 1.6875; 48.9284; 2.06084; 54.3897; 2.68262; 60.6327; 3.62629; 69.1974; 5.48338
44.2619; 1.64512; 48.4163; 2.01052; 53.9085; 2.62101; 60.1998; 3.5513; 68.8496; 5.39207
43.7475; 1.60476; 47.9147; 1.96241; 53.4353; 2.56182; 59.7727; 3.47881; 68.5049; 5.3031
43.2451; 1.56631; 47.4233; 1.9164; 52.9701; 2.50491; 59.3512; 3.40873; 68.1634; 5.21637
42.7543; 1.52963; 46.9418; 1.87236; 52.5126; 2.45019; 58.9352; 3.34095; 67.825; 5.13183
42.275; 1.49463; 46.4699; 1.83018; 52.0626; 2.39753; 58.5246; 3.27537; 67.4896; 5.0494
41.8066; 1.46121; 46.0074; 1.78977; 51.62; 2.34684; 58.1194; 3.21191; 67.1572; 4.96902
41.3488; 1.42928; 45.554; 1.75102; 51.1847; 2.29803; 57.7194; 3.15048; 66.8278; 4.89062
40.9015; 1.39874; 45.1096; 1.71385; 50.7564; 2.251; 57.3246; 3.09099; 66.5014; 4.81414
40.4641; 1.36951; 44.6739; 1.67817; 50.3351; 2.20567; 56.9348; 3.03337; 66.1778; 4.73952
40.0366; 1.34153; 44.2467; 1.64391; 49.9206; 2.16197; 56.5501; 2.97754; 65.8572; 4.66671
39.6185; 1.31472; 43.8277; 1.61099; 49.5127; 2.11981; 56.1702; 2.92343; 65.5393; 4.59565
39.2096; 1.28902; 43.4168; 1.57935; 49.1114; 2.07913; 55.7952; 2.87097; 65.2243; 4.52628
38.8097; 0.838447; 43.0138; 1.54891; 48.7164; 2.03986; 55.4249; 2.8201; 64.9121; 4.45856
38.4184; 0.834535; 42.6184; 1.51963; 48.3277; 2.00193; 55.0593; 2.77076; 64.6026; 4.39243
38.7617; 0.837967; 42.8972; 1.54022; 48.5145; 2.02007; 55.1317; 2.78047; 64.5026; 4.37127
39.6112; 1.31426; 43.6907; 1.60037; 49.2276; 2.09083; 55.7443; 2.86393; 64.9628; 4.46949
40.5252; 1.37356; 44.5499; 1.66815; 50.0081; 2.17113; 56.4266; 2.95985; 65.4963; 4.58612
41.4334; 1.43513; 45.4039; 1.73838; 50.7847; 2.25408; 57.1066; 3.05863; 66.0303; 4.70589
42.325; 1.49825; 46.2421; 1.81017; 51.5466; 2.33853; 57.7735; 3.15872; 66.5539; 4.82637
43.1985; 1.56279; 47.0629; 1.88335; 52.2923; 2.42427; 58.4259; 3.2598; 67.0658; 4.94713
44.054; 1.62869; 47.8666; 1.95786; 53.022; 2.5112; 59.0639; 3.36177; 67.566; 5.06805
44.8919; 1.69593; 48.6534; 2.03367; 53.7361; 2.59929; 59.6878; 3.46458; 68.0547; 5.18906
45.7126; 1.76448; 49.4237; 2.11072; 54.4348; 2.68847; 60.2979; 3.56815; 68.5322; 5.31008
46.5164; 1.8343; 50.1779; 2.18899; 55.1185; 2.77869; 60.8946; 3.67244; 68.9988; 5.43106
47.3037; 1.90537; 50.9162; 2.26844; 55.7875; 2.86991; 61.4781; 3.77737; 69.4547; 5.55195
48.0748; 1.97764; 51.6392; 2.34901; 56.4422; 2.96208; 62.0488; 3.8829; 69.9003; 5.67269
48.8301; 2.05109; 52.347; 2.43068; 57.0829; 3.05514; 62.6069; 3.98896; 70.3358; 5.79322
49.5699; 2.12568; 53.04; 2.51338; 57.7099; 3.14904; 63.1529; 4.0955; 70.7614; 5.9135
50.2946; 2.20137; 53.7186; 2.5971; 58.3236; 3.24374; 63.6869; 4.20247; 71.1774; 6.03348
51.0045; 2.27812; 54.3832; 2.68177; 58.9242; 3.33918; 64.2093; 4.3098; 71.5841; 6.1531
51.6999; 2.35591; 55.0339; 2.76736; 59.5121; 3.43531; 64.7203; 4.41745; 71.9816; 6.27234
52.3811; 2.43468; 55.6711; 2.85383; 60.0875; 3.53208; 65.2202; 4.52537; 72.3702; 6.39113
53.0485; 2.51441; 56.2951; 2.94112; 60.6507; 3.62945; 65.7092; 4.6335; 72.7502; 6.50945
53.7023; 2.59505; 56.9063; 3.0292; 61.2021; 3.72737; 66.1878; 4.74179; 73.1216; 6.62725
54.3429; 2.67656; 57.5049; 3.11802; 61.7418; 3.82578; 66.656; 4.85021; 73.4849; 6.7445
54.9705; 2.75891; 58.0912; 3.20754; 62.2703; 3.92464; 67.1141; 4.95869; 73.8401; 6.86117
55.5855; 2.84206; 58.6654; 3.29771; 62.7876; 4.02391; 67.5625; 5.0672; 74.1874; 6.97721
56.1881; 2.92596; 59.2279; 3.3885; 63.2942; 4.12354; 68.0012; 5.17568; 74.5272; 7.0926
56.7786; 3.01058; 59.779; 3.47986; 63.7902; 4.22348; 68.4306; 5.28411; 74.8595; 7.20731
57.3573; 3.09588; 60.3188; 3.57175; 64.2759; 4.32369; 68.851; 5.39244; 75.1845; 7.32131
57.9244; 3.18182; 60.8476; 3.66413; 64.7516; 4.42414; 69.2624; 5.50062; 75.5025; 7.43459
58.4802; 3.26836; 61.3658; 3.75695; 65.2174; 4.52477; 69.6651; 5.60863; 75.8136; 7.5471
59.025; 3.35547; 61.8735; 3.85018; 65.6737; 4.62555; 70.0594; 5.71642; 76.118; 7.65883
59.559; 3.4431; 62.371; 3.94378; 66.1206; 4.72644; 70.4454; 5.82396; 76.4159; 7.76977
60.0825; 3.53123; 62.8586; 4.03771; 66.5584; 4.8274; 70.8234; 5.93121; 76.7074; 7.87988
60.5956; 3.61981; 63.3363; 4.13194; 66.9872; 4.9284; 71.1935; 6.03815; 76.9926; 7.98916
61.0987; 3.70881; 63.8046; 4.22642; 67.4074; 5.02939; 71.5559; 6.14475; 77.2718; 8.09759
61.5919; 3.79819; 64.2636; 4.32112; 67.819; 5.13035; 71.9109; 6.25096; 77.5451; 8.20515
62.0755; 3.88792; 64.7135; 4.41601; 68.2224; 5.23124; 72.2586; 6.35678; 77.8127; 8.31183
62.5498; 3.97796; 65.1545; 4.51105; 68.6176; 5.33203; 72.5991; 6.46217; 78.0746; 8.41762
63.0148; 4.06829; 65.5869; 4.6062; 69.005; 5.43269; 72.9328; 6.56709; 78.3311; 8.5225
63.4709; 4.15887; 66.0108; 4.70145; 69.3846; 5.53319; 73.2596; 6.67155; 78.5823; 8.62648
63.9182; 4.24966; 66.4264; 4.79675; 69.7567; 5.63349; 73.5798; 6.7755; 78.8282; 8.72953
64.3569; 4.34064; 66.834; 4.89207; 70.1215; 5.73358; 73.8936; 6.87893; 79.0692; 8.83166
64.7873; 4.43178; 67.2337; 4.98739; 70.4791; 5.83343; 74.2011; 6.98182; 79.3051; 8.93285
64.385; 4.34652; 66.9281; 4.91435; 70.2701; 5.77486; 74.0707; 6.938; 79.2439; 8.9065
63.4388; 4.15242; 66.1349; 4.72971; 69.656; 5.60617; 73.6329; 6.79286; 78.9999; 8.80216
62.4398; 3.95689; 65.264; 4.53495; 68.942; 5.4162; 73.0864; 6.61597; 78.6627; 8.66005
61.4579; 3.7737; 64.3953; 4.3487; 68.2115; 5.2285; 72.5053; 6.43295; 78.2793; 8.50122
60.5021; 3.6035; 63.5439; 4.17355; 67.4869; 5.04874; 71.9171; 6.25283; 77.874; 8.33647
59.5725; 3.44535; 62.7118; 4.00921; 66.7738; 4.87789; 71.3318; 6.07859; 77.4594; 8.17124
58.6684; 3.29818; 61.899; 3.85493; 66.0737; 4.71575; 70.7529; 5.91105; 77.0419; 8.00819
57.7887; 3.16105; 61.105; 3.70994; 65.3864; 4.56185; 70.1816; 5.75025; 76.625; 7.8486
56.9328; 3.03308; 60.3292; 3.57354; 64.7119; 4.41567; 69.6183; 5.59597; 76.2103; 7.69303
56.0998; 2.91352; 59.571; 3.4451; 64.0498; 4.27674; 69.063; 5.44792; 75.7987; 7.54166
55.289; 2.80166; 58.83; 3.32403; 63.3998; 4.14461; 68.5155; 5.30579; 75.3906; 7.39452
54.4995; 2.69688; 58.1057; 3.20979; 62.7616; 4.01885; 67.9757; 5.16931; 74.9862; 7.25154
53.7307; 2.59861; 57.3976; 3.10191; 62.1349; 3.89908; 67.4435; 5.03818; 74.5855; 7.11261
52.9819; 2.50635; 56.7052; 2.99993; 61.5195; 3.78494; 66.9188; 4.91214; 74.1886; 6.9776
52.2526; 2.41962; 56.0281; 2.90345; 60.9152; 3.67609; 66.4013; 4.79094; 73.7954; 6.84639
51.5419; 2.33801; 55.3659; 2.81209; 60.3216; 3.57224; 65.8911; 4.67436; 73.4059; 6.71885
50.8494; 2.26113; 54.7182; 2.72551; 59.7386; 3.47308; 65.3879; 4.56216; 73.0201; 6.59485
50.1744; 2.18863; 54.0845; 2.64338; 59.1658; 3.37836; 64.8916; 4.45415; 72.6379; 6.47426
49.5165; 2.1202; 53.4645; 2.56543; 58.6031; 3.28781; 64.4021; 4.35012; 72.2592; 6.35697
48.8749; 2.05553; 52.8579; 2.49138; 58.0503; 3.20121; 63.9193; 4.24989; 71.8841; 6.24287
48.2494; 1.99438; 52.2641; 2.42097; 57.507; 3.11834; 63.4431; 4.15329; 71.5124; 6.13186
47.6393; 1.93649; 51.683; 2.35399; 56.9732; 3.039; 62.9733; 4.06015; 71.1442; 6.02381
47.0441; 1.88163; 51.1142; 2.29022; 56.4486; 2.96299; 62.5099; 3.97031; 70.7794; 5.91864
46.4634; 1.82961; 50.5572; 2.22946; 55.9329; 2.89014; 62.0527; 3.88363; 70.418; 5.81625
45.8968; 1.78024; 50.0119; 2.17153; 55.4261; 2.82027; 61.6016; 3.79996; 70.0598; 5.71654
45.3438; 1.73334; 49.4779; 2.11625; 54.9279; 2.75324; 61.1565; 3.71918; 69.705; 5.61943
44.804; 1.68875; 48.9549; 2.06349; 54.4381; 2.6889; 60.7174; 3.64116; 69.3534; 5.52484
44.277; 1.64632; 48.4426; 2.01308; 53.9566; 2.6271; 60.2841; 3.56577; 69.0049; 5.43268
43.7624; 1.60592; 47.9408; 1.96489; 53.4831; 2.56773; 59.8565; 3.49291; 68.6597; 5.34287
43.2599; 1.56743; 47.4491; 1.91879; 53.0175; 2.51065; 59.4345; 3.42246; 68.3175; 5.25534
42.769; 1.53072; 46.9674; 1.87468; 52.5596; 2.45576; 59.018; 3.35433; 67.9785; 5.17001
42.2895; 1.49568; 46.4953; 1.83243; 52.1093; 2.40294; 58.607; 3.28842; 67.6425; 5.08682
41.8209; 1.46223; 46.0326; 1.79195; 51.6664; 2.3521; 58.2013; 3.22463; 67.3095; 5.0057
41.3631; 1.43026; 45.579; 1.75313; 51.2307; 2.30315; 57.8008; 3.16289; 66.9795; 4.92657
40.9156; 1.39969; 45.1344; 1.7159; 50.8022; 2.25598; 57.4055; 3.1031; 66.6525; 4.84939
40.4781; 1.37044; 44.6985; 1.68017; 50.3805; 2.21052; 57.0153; 3.04519; 66.3284; 4.77409
40.0504; 1.34243; 44.2711; 1.64585; 49.9657; 2.16669; 56.6301; 2.98907; 66.0071; 4.70062
39.6322; 1.31559; 43.8519; 1.61287; 49.5575; 2.1244; 56.2498; 2.93469; 65.6887; 4.62891
39.2232; 1.28987; 43.4408; 1.58118; 49.1559; 2.0836; 55.8744; 2.88197; 65.3731; 4.55891
38.8231; 0.838581; 43.0375; 1.55069; 48.7606; 2.04422; 55.5036; 2.83085; 65.0603; 4.49058
38.4318; 0.834668; 42.642; 1.52136; 48.3716; 2.00618; 55.1376; 2.78126; 64.7502; 4.42385
